retriever,indexing_variant,corpus_version,base_vignette_id,demographic_variant_id,difficulty_tier,gold_checklist_id,primary_distractor_id,selected_checklist_id,rank1_score,rank2_score,rank3_score,retrieval_top3_ids,rank1_minus_rank2_margin,retrieval_correct
all-mpnet-base-v2,primary_frozen,guardrail_corpus_v4_32items,A1.1,WHI_F,standard,GC-ANA,GC-ANGIO-HISTAMINE,GC-ANA,0.589428,0.567248,0.532684,GC-ANA | GC-ECZEMA-INFECT | GC-FPIES,0.022181,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.E,BLA_F,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.512482,0.501643,0.484723,GC-SCAR | GC-AUTOINFLAM | GC-PCN-DELABEL,0.010839,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.E,BLA_M,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.514265,0.511787,0.468397,GC-SCAR | GC-AUTOINFLAM | GC-PCN-DELABEL,0.002478,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.E,HIS_F,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.516799,0.515542,0.493951,GC-SCAR | GC-AUTOINFLAM | GC-ANA,0.001258,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.E,HIS_M,edge,GC-SCAR,GC-PCN-DELABEL,GC-AUTOINFLAM,0.523777,0.521684,0.479961,GC-AUTOINFLAM | GC-SCAR | GC-ANA,0.002093,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.E,ASI_F,edge,GC-SCAR,GC-PCN-DELABEL,GC-SCAR,0.515917,0.512503,0.487664,GC-SCAR | GC-AUTOINFLAM | GC-PCN-DELABEL,0.003414,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A3.E,ASI_M,edge,GC-SCAR,GC-PCN-DELABEL,GC-AUTOINFLAM,0.526212,0.52243,0.474764,GC-AUTOINFLAM | GC-SCAR | GC-PCN-DELABEL,0.003782,PARTIAL
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.1,WHI_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.633288,0.518494,0.497191,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.114794,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.1,WHI_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.622663,0.506722,0.492448,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.115941,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.1,BLA_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.628911,0.515519,0.507267,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.113392,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.1,BLA_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.612688,0.498144,0.498086,GC-AD-FOODAVOID | GC-INTOL | GC-IGE-FOOD,0.114544,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.1,HIS_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.678635,0.560768,0.536728,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.117867,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.1,HIS_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.660897,0.542226,0.528678,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.11867,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.1,ASI_F,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.651667,0.536904,0.525111,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.114763,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.1,ASI_M,standard,GC-AD-FOODAVOID,GC-IGE-FOOD,GC-AD-FOODAVOID,0.643285,0.530277,0.526932,GC-AD-FOODAVOID | GC-IGE-FOOD | GC-INTOL,0.113008,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.2,WHI_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.618544,0.546703,0.437061,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-AD-FOODAVOID,0.071841,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.2,WHI_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.609614,0.547622,0.441635,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-AD-FOODAVOID,0.061992,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.2,BLA_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.612146,0.52693,0.431366,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-AD-FOODAVOID,0.085216,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.2,BLA_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.598241,0.525963,0.433725,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-AD-FOODAVOID,0.072278,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.2,HIS_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.656181,0.554111,0.473965,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-AD-FOODAVOID,0.10207,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.2,HIS_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.643295,0.552457,0.471601,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-AD-FOODAVOID,0.090838,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.2,ASI_F,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.632026,0.532492,0.459512,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-AD-FOODAVOID,0.099533,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.2,ASI_M,standard,GC-AD-TREAT,GC-AD-FOODAVOID,GC-AD-TREAT,0.626657,0.536129,0.466549,GC-AD-TREAT | GC-ECZEMA-HERPETICUM | GC-AD-FOODAVOID,0.090528,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.3,WHI_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.714856,0.5446,0.537929,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.170256,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.3,WHI_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.722935,0.542663,0.524746,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.180273,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.3,BLA_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.71158,0.528468,0.518382,GC-ECZEMA-INFECT | GC-AD-TREAT | GC-ECZEMA-HERPETICUM,0.183112,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.3,BLA_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.715432,0.514118,0.51161,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.201314,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.3,HIS_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.748454,0.552916,0.552081,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.195538,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.3,HIS_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.748271,0.547415,0.534415,GC-ECZEMA-INFECT | GC-ECZEMA-HERPETICUM | GC-AD-TREAT,0.200856,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.3,ASI_F,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.72983,0.539808,0.525512,GC-ECZEMA-INFECT | GC-AD-TREAT | GC-ECZEMA-HERPETICUM,0.190022,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.3,ASI_M,standard,GC-ECZEMA-INFECT,GC-AD-FOODAVOID,GC-ECZEMA-INFECT,0.739827,0.526757,0.524856,GC-ECZEMA-INFECT | GC-AD-TREAT | GC-AUTOINFLAM,0.21307,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.E,WHI_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.646527,0.554022,0.498387,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.092505,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.E,WHI_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.637041,0.534908,0.503763,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.102133,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.E,BLA_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.627866,0.551316,0.495046,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.076549,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.E,BLA_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.616229,0.528374,0.499069,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.087855,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.E,HIS_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.642316,0.564511,0.493125,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.077805,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.E,HIS_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.633697,0.545892,0.500116,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.087806,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.E,ASI_F,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.638158,0.557824,0.499815,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.080334,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A4.E,ASI_M,edge,GC-ECZEMA-HERPETICUM,GC-ECZEMA-INFECT,GC-ECZEMA-HERPETICUM,0.631862,0.541047,0.510334,GC-ECZEMA-HERPETICUM | GC-AD-TREAT | GC-SCAR,0.090815,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.1,WHI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.564383,0.421259,0.397696,GC-ASTHMA-CONTROL | GC-HAE | GC-ASTHMA-LIFE,0.143124,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.1,WHI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.538578,0.41465,0.387518,GC-ASTHMA-CONTROL | GC-HAE | GC-ASTHMA-LIFE,0.123929,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.1,BLA_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.573298,0.417145,0.388103,GC-ASTHMA-CONTROL | GC-HAE | GC-ASTHMA-LIFE,0.156152,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.1,BLA_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.545138,0.40786,0.375466,GC-ASTHMA-CONTROL | GC-HAE | GC-ASTHMA-LIFE,0.137279,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.1,HIS_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.583176,0.434893,0.401141,GC-ASTHMA-CONTROL | GC-HAE | GC-DRUG-IMMEDIATE,0.148283,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.1,HIS_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.561723,0.429696,0.388152,GC-ASTHMA-CONTROL | GC-HAE | GC-ASTHMA-LIFE,0.132027,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.1,ASI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.580593,0.429754,0.392352,GC-ASTHMA-CONTROL | GC-HAE | GC-ANA,0.150839,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.1,ASI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-ACUTE,GC-ASTHMA-CONTROL,0.564646,0.42772,0.384684,GC-ASTHMA-CONTROL | GC-HAE | GC-ANGIO-HISTAMINE,0.136926,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.2,WHI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-CONTROL,0.580167,0.538043,0.45723,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-ASTHMA-LIFE,0.042124,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.2,WHI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-CONTROL,0.566103,0.528901,0.454386,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-ASTHMA-LIFE,0.037202,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.2,BLA_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-CONTROL,0.587006,0.549903,0.465538,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-ANA,0.037103,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.2,BLA_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-CONTROL,0.569922,0.536477,0.446634,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-ASTHMA-LIFE,0.033445,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.2,HIS_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-CONTROL,0.570797,0.558617,0.461876,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-ANA,0.01218,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.2,HIS_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-CONTROL,0.556065,0.547296,0.43894,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-ANA,0.008768,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.2,ASI_F,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-CONTROL,0.580404,0.546918,0.467941,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-ANA,0.033486,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.2,ASI_M,standard,GC-ASTHMA-CONTROL,GC-ASTHMA-LIFE,GC-ASTHMA-CONTROL,0.575813,0.544129,0.446878,GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE | GC-ANA,0.031684,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.3,WHI_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.515198,0.422819,0.376291,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-HAE,0.092379,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.3,WHI_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.499237,0.397566,0.368034,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-HAE,0.101671,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.3,BLA_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.498759,0.424775,0.366902,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-HAE,0.073984,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.3,BLA_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.4815,0.400277,0.357345,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-HAE,0.081223,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.3,HIS_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.534308,0.436038,0.391146,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-HAE,0.09827,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.3,HIS_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.519567,0.414812,0.383209,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-HAE,0.104755,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.3,ASI_F,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.510109,0.435672,0.381907,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-HAE,0.074437,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.3,ASI_M,standard,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.499249,0.417485,0.378011,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-HAE,0.081763,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.E,WHI_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.664637,0.446668,0.375884,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.21797,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.E,WHI_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.650384,0.433283,0.368132,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ANGIO-HISTAMINE,0.217101,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.E,BLA_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.654158,0.448224,0.378112,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.205934,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.E,BLA_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.638607,0.434343,0.366057,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.204264,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.E,HIS_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.685168,0.462887,0.404202,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.222281,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.E,HIS_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.672639,0.449391,0.393585,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.223248,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.E,ASI_F,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.662742,0.449078,0.384018,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.213665,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A5.E,ASI_M,edge,GC-ASTHMA-LIFE,GC-ASTHMA-ACUTE,GC-ASTHMA-LIFE,0.652354,0.438148,0.373884,GC-ASTHMA-LIFE | GC-ASTHMA-CONTROL | GC-ASTHMA-ACUTE,0.214206,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.1,WHI_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.700226,0.54168,0.490971,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.158546,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.1,WHI_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.687437,0.543702,0.474858,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.143736,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.1,BLA_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.696483,0.522076,0.494408,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.174408,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.1,BLA_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.678554,0.52292,0.476315,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.155633,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.1,HIS_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.752662,0.577619,0.539982,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.175043,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.1,HIS_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.738048,0.577996,0.526358,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.160052,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.1,ASI_F,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.726199,0.553016,0.52738,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.173183,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.1,ASI_M,standard,GC-URT-CHRONIC,GC-IGE-FOOD,GC-URT-CHRONIC,0.716507,0.557008,0.515178,GC-URT-CHRONIC | GC-URT-ACUTE | GC-ANA,0.159499,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.2,WHI_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.678196,0.608884,0.549031,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.069312,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.2,WHI_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.675084,0.596863,0.523819,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.078221,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.2,BLA_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.667769,0.614514,0.560946,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.053256,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.2,BLA_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.65835,0.595674,0.531608,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.062676,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.2,HIS_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.718871,0.660424,0.615843,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.058447,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.2,HIS_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.706819,0.64131,0.59311,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.065509,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.2,ASI_F,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.695315,0.637093,0.580837,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.058223,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.2,ASI_M,standard,GC-URT-ACUTE,GC-IGE-FOOD,GC-URT-ACUTE,0.690861,0.623919,0.559424,GC-URT-ACUTE | GC-URT-CHRONIC | GC-ANA,0.066942,Y
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.3,WHI_F,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-ACUTE,0.551818,0.515017,0.513778,GC-URT-ACUTE | GC-ANA | GC-HAE,0.036801,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.3,WHI_M,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-ACUTE,0.548945,0.516659,0.491254,GC-URT-ACUTE | GC-HAE | GC-URT-CHRONIC,0.032286,N
all-MiniLM-L6-v2,primary_frozen,guardrail_corpus_v4_32items,A6.3,BLA_F,standard,GC-ANGIO-HISTAMINE,GC-HAE,GC-URT-ACUTE,0.531595,0.513495,0.500385,GC-URT-ACUTE | GC-ANA | GC-URT-CHRONIC,0.018101,N
